FeedbackID,VisitID,FacilityID,FacilityName,SubmissionDate,FeedbackComments
1844,26467,5,Marina Clinic,2024-08-16,Friendly staff but parking was difficult
1845,34345,4,Cascade Specialty Center,2025-03-21,Parking took a while but staff friendly
1846,13557,4,Cascade Specialty Center,2023-06-27,Staff was friendly and professional
1847,12254,6,Sacramento Valley Hospital,2023-05-06,"Quick service, very friendly nursing staff"
1848,19439,2,Pacific Medical,2024-01-07,"Hard to find parking, disappointing wait"
1849,16002,2,Pacific Medical,2023-09-28,Parking took a while but staff friendly
1850,20805,2,Pacific Medical,2024-02-20,"Good experience, moderate wait time"
1851,39337,2,Pacific Medical,2025-08-07,Parking took a while but staff friendly
1852,13079,3,Cascade Urgent Care,2023-06-07,"Wait was typical, staff was okay"
1853,27132,1,Mercy General,2024-09-05,"Decent experience, wait a bit long"
1854,35522,1,Mercy General,2025-04-20,"Parking available, wait was acceptable"
1855,17421,1,Mercy General,2023-11-16,"Wait was typical, staff was okay"
1856,44786,4,Cascade Specialty Center,2026-01-02,"Wait was typical, staff was okay"
1857,21475,6,Sacramento Valley Hospital,2024-03-15,"Friendly front desk, minimal wait time"
1858,28004,1,Mercy General,2024-10-02,Friendly staff but parking was difficult
1859,16780,5,Marina Clinic,2023-11-01,"Wait was reasonable, parking was fine"
1860,44197,5,Marina Clinic,2025-12-23,"Staff professional, some wait time"
1861,24896,4,Cascade Specialty Center,2024-06-30,Parking was easy and the staff was friendly
1862,32165,2,Pacific Medical,2025-01-12,The team was friendly and attentive
1863,28350,2,Pacific Medical,2024-10-15,"Friendly care team, parking was convenient"
1864,3344,1,Mercy General,2022-05-28,"Parking near entrance, wait was average"
1865,29262,6,Sacramento Valley Hospital,2024-11-08,Friendly nurses throughout my stay
1866,37968,7,Emerald Urgent Care,2025-07-02,"No wait at all, extremely friendly service"
1867,40682,2,Pacific Medical,2025-09-25,"Average visit, parking was fine"
1868,9423,2,Pacific Medical,2023-01-19,"Great care, friendly staff and easy parking"
1869,20135,2,Pacific Medical,2024-01-27,"Good experience, moderate wait time"
1870,40763,1,Mercy General,2025-09-26,"Average visit, parking was fine"
1871,38962,5,Marina Clinic,2025-07-27,"Wait was typical, staff was okay"
1872,26880,1,Mercy General,2024-08-28,"Friendly nurses, wait could be shorter"
1873,34882,1,Mercy General,2025-03-31,"Wait was manageable, friendly team"
1874,22615,1,Mercy General,2024-04-16,Parking was easy and the staff was friendly
1875,29934,7,Emerald Urgent Care,2024-11-29,"Friendly front desk, minimal wait time"
1876,5371,2,Pacific Medical,2022-08-20,"Wait was brief, friendly professional staff"
1877,8777,1,Mercy General,2022-12-30,The team was friendly and attentive
1878,21938,2,Pacific Medical,2024-03-30,"Decent experience, wait a bit long"
1879,30634,1,Mercy General,2024-12-15,Parking was available and the care was great
1880,31798,3,Cascade Urgent Care,2025-01-01,"Wait was brief, friendly professional staff"
1881,17157,4,Cascade Specialty Center,2023-11-09,"Friendly and fast, excellent experience"
1882,14912,1,Mercy General,2023-08-16,"Wait was brief, friendly professional staff"
1883,9983,2,Pacific Medical,2023-02-13,"Wait too long, parking lot was full"
1884,23681,2,Pacific Medical,2024-05-21,"Parking available, wait was acceptable"
1885,23661,6,Sacramento Valley Hospital,2024-05-17,The team was friendly and attentive
1886,44567,1,Mercy General,2025-12-26,The team was friendly and attentive
1887,7474,8,Spokane Specialty Center,2022-11-17,"Great care, friendly staff and easy parking"
1888,24987,6,Sacramento Valley Hospital,2024-06-28,"Wait was manageable, friendly team"
1889,2888,4,Cascade Specialty Center,2022-05-06,Parking was available and the care was great
1890,30140,2,Pacific Medical,2024-12-02,Parking took a while but staff friendly
1891,30227,2,Pacific Medical,2024-12-06,Friendly staff but parking was difficult
1892,27819,6,Sacramento Valley Hospital,2024-09-29,"No wait at all, extremely friendly service"
1893,15421,2,Pacific Medical,2023-09-09,"Great care, friendly staff and easy parking"
1894,9370,7,Emerald Urgent Care,2023-01-17,"Parking near entrance, wait was average"
1895,30480,7,Emerald Urgent Care,2024-12-08,Wait was short and staff very friendly
1896,7755,1,Mercy General,2022-12-02,Staff was friendly and professional
1897,13209,4,Cascade Specialty Center,2023-06-14,"Friendly front desk, minimal wait time"
1898,11922,2,Pacific Medical,2023-04-28,"Parking available, wait was acceptable"
1899,42521,2,Pacific Medical,2025-11-13,Parking was limited but wait was short
1900,8199,1,Mercy General,2022-12-12,"Wait was manageable, friendly team"
1901,34757,1,Mercy General,2025-04-01,"No wait at all, extremely friendly service"
1902,21607,5,Marina Clinic,2024-03-20,"Decent experience, wait a bit long"
1903,19899,2,Pacific Medical,2024-01-21,"Parking was close, very friendly staff"
1904,4010,1,Mercy General,2022-06-18,"Good experience, moderate wait time"
1905,15527,1,Mercy General,2023-09-11,Parking was easy and the staff was friendly
1906,13036,7,Emerald Urgent Care,2023-06-05,Staff was friendly and professional
1907,40118,2,Pacific Medical,2025-09-05,"Friendly doctor, clean and welcoming facility"
1908,24732,3,Cascade Urgent Care,2024-06-20,"Friendly nurses, wait could be shorter"
1909,5600,6,Sacramento Valley Hospital,2022-09-05,"Wait was reasonable, parking was fine"
1910,2343,2,Pacific Medical,2022-04-11,"Wait was typical, staff was okay"
1911,30142,5,Marina Clinic,2024-12-03,Parking was available and the care was great
1912,25858,2,Pacific Medical,2024-07-22,"Too much wait time, parking was stressful"
1913,29982,1,Mercy General,2024-12-01,"Parking nearby, warm and friendly team"
1914,7610,8,Spokane Specialty Center,2022-11-23,"Decent experience, wait a bit long"
1915,38530,4,Cascade Specialty Center,2025-07-20,"Wait was typical, staff was okay"
1916,2559,4,Cascade Specialty Center,2022-04-23,Friendly staff made the visit very comfortable
1917,10752,4,Cascade Specialty Center,2023-03-16,"Quick service, very friendly nursing staff"
1918,13075,2,Pacific Medical,2023-06-07,"Parking was close, very friendly staff"
1919,20554,2,Pacific Medical,2024-02-08,"Average visit, parking was fine"
1920,21093,2,Pacific Medical,2024-02-28,"Wait was reasonable, parking was fine"
1921,29627,1,Mercy General,2024-11-16,Parking was available and the care was great
1922,24658,1,Mercy General,2024-06-20,"Wait was reasonable, parking was fine"
1923,12784,6,Sacramento Valley Hospital,2023-05-27,"Wait was reasonable, parking was fine"
1924,38919,5,Marina Clinic,2025-07-31,"Wait was reasonable, parking was fine"
1925,38351,3,Cascade Urgent Care,2025-07-08,"Friendly doctor, clean and welcoming facility"
1926,10043,2,Pacific Medical,2023-02-10,Parking took a while but staff friendly
1927,13830,4,Cascade Specialty Center,2023-07-07,Wait was short and staff very friendly
1928,5700,4,Cascade Specialty Center,2022-09-08,Parking was available and the care was great
1929,43889,1,Mercy General,2025-12-13,Friendly nurses throughout my stay
1930,38812,2,Pacific Medical,2025-07-28,Parking was easy and the staff was friendly
1931,20670,2,Pacific Medical,2024-02-14,"Hard to find parking, disappointing wait"
1932,27787,1,Mercy General,2024-09-26,"Good care overall, parking could improve"
1933,30542,7,Emerald Urgent Care,2024-12-11,"Parking nearby, warm and friendly team"
1934,12289,2,Pacific Medical,2023-05-07,"Great care, friendly staff and easy parking"
1935,42155,1,Mercy General,2025-10-31,"Friendly and fast, excellent experience"
1936,26549,1,Mercy General,2024-08-18,Parking was available and the care was great
1937,6568,5,Marina Clinic,2022-10-11,"Parking nearby, warm and friendly team"
1938,38727,8,Spokane Specialty Center,2025-07-19,Parking took a while but staff friendly
1939,4665,1,Mercy General,2022-07-17,"Wait was frustrating, parking not clearly marked"
1940,21145,1,Mercy General,2024-02-29,Parking took a while but staff friendly
1941,36801,1,Mercy General,2025-05-24,Parking was available and the care was great
1942,43739,1,Mercy General,2025-12-07,Parking was difficult to find
1943,29790,2,Pacific Medical,2024-11-20,"Wait was brief, friendly professional staff"
1944,10916,2,Pacific Medical,2023-03-17,"Parking nearby, warm and friendly team"
1945,31298,2,Pacific Medical,2024-12-27,"No wait at all, extremely friendly service"
1946,26895,8,Spokane Specialty Center,2024-08-28,"Quick service, very friendly nursing staff"
1947,42708,2,Pacific Medical,2025-11-15,"Wait was reasonable, parking was fine"
1948,15612,1,Mercy General,2023-09-17,"Parking available, wait was acceptable"
1949,14634,2,Pacific Medical,2023-08-09,"Wait was typical, staff was okay"
1950,21937,2,Pacific Medical,2024-03-28,Parking was limited but wait was short
1951,38500,4,Cascade Specialty Center,2025-07-14,"Wait was reasonable, parking was fine"
1952,37298,1,Mercy General,2025-06-12,Wait was short and staff very friendly
1953,31396,4,Cascade Specialty Center,2024-12-25,Friendly staff made the visit very comfortable
1954,36204,6,Sacramento Valley Hospital,2025-05-07,"Wait was reasonable, parking was fine"
1955,25783,3,Cascade Urgent Care,2024-07-20,Friendly staff made the visit very comfortable
1956,21311,2,Pacific Medical,2024-03-10,Parking was limited but wait was short
1957,18976,3,Cascade Urgent Care,2023-12-28,"No wait at all, extremely friendly service"
1958,37787,1,Mercy General,2025-06-21,Friendly nurses throughout my stay
1959,12265,5,Marina Clinic,2023-05-09,Wait was short and staff very friendly
1960,42793,6,Sacramento Valley Hospital,2025-11-17,"Parking nearby, warm and friendly team"
1961,11224,2,Pacific Medical,2023-03-29,"Good experience, moderate wait time"
1962,1855,7,Emerald Urgent Care,2022-03-24,"Wait was brief, friendly professional staff"
1963,19337,5,Marina Clinic,2024-01-11,"Average visit, parking was fine"
1964,39438,1,Mercy General,2025-08-11,"Parking near entrance, wait was average"
1965,27510,3,Cascade Urgent Care,2024-09-18,"Decent experience, wait a bit long"
1966,37917,1,Mercy General,2025-07-01,The team was friendly and attentive
1967,23755,5,Marina Clinic,2024-05-23,"Parking near entrance, wait was average"
1968,16530,1,Mercy General,2023-10-19,"Parking near entrance, wait was average"
1969,37952,1,Mercy General,2025-07-01,Friendly staff made the visit very comfortable
1970,12281,4,Cascade Specialty Center,2023-05-07,"Wait was brief, friendly professional staff"
1971,35561,1,Mercy General,2025-04-22,"Good experience, moderate wait time"
1972,4377,2,Pacific Medical,2022-07-03,"Too much wait time, parking was stressful"
1973,31710,2,Pacific Medical,2025-01-03,Parking was terrible and wait was unacceptable
1974,25591,3,Cascade Urgent Care,2024-07-21,"Staff professional, some wait time"
1975,25011,2,Pacific Medical,2024-07-03,"Very friendly doctors, would recommend"
1976,25271,4,Cascade Specialty Center,2024-07-07,Wait was short and staff very friendly
1977,32751,3,Cascade Urgent Care,2025-01-29,"Parking near entrance, wait was average"
1978,46,1,Mercy General,2022-01-08,"Parking nearby, warm and friendly team"
1979,16419,1,Mercy General,2023-10-19,"Wait was manageable, friendly team"
1980,24877,7,Emerald Urgent Care,2024-06-28,"Wait was frustrating, parking not clearly marked"
1981,31206,2,Pacific Medical,2024-12-23,Parking took a while but staff friendly
1982,844,4,Cascade Specialty Center,2022-02-07,"Wait was brief, friendly professional staff"
1983,15320,1,Mercy General,2023-09-05,"Decent experience, wait a bit long"
1984,1060,8,Spokane Specialty Center,2022-02-17,"Parking was close, very friendly staff"
1985,27958,6,Sacramento Valley Hospital,2024-09-29,Friendly staff but parking was difficult
1986,29753,1,Mercy General,2024-11-22,"Friendly nurses, wait could be shorter"
1987,21889,1,Mercy General,2024-03-24,"Parking nearby, warm and friendly team"
1988,742,2,Pacific Medical,2022-02-03,"Friendly nurses, wait could be shorter"
1989,43998,2,Pacific Medical,2025-12-12,"Staff professional, some wait time"
1990,9659,1,Mercy General,2023-02-01,"Quick service, very friendly nursing staff"
1991,10042,1,Mercy General,2023-02-13,Staff was friendly and professional
1992,28828,4,Cascade Specialty Center,2024-10-28,"Friendly care team, parking was convenient"
1993,35490,2,Pacific Medical,2025-04-18,"Average visit, parking was fine"
1994,17650,1,Mercy General,2023-11-24,"Good experience, moderate wait time"
1995,13533,2,Pacific Medical,2023-06-22,Friendly staff but parking was difficult
1996,14927,2,Pacific Medical,2023-08-21,Friendly staff but parking was difficult
1997,25341,2,Pacific Medical,2024-07-07,"Wait was typical, staff was okay"
1998,14139,1,Mercy General,2023-07-18,Parking was available and the care was great
1999,27472,1,Mercy General,2024-09-15,"Wait was manageable, friendly team"
2000,27374,2,Pacific Medical,2024-09-13,"Very friendly doctors, would recommend"
