cis,nom_medicament,cause,classification,date_evenement,code_atc,molecule,laboratoire,nb_patients_ville,est_antihistaminique,annee,mois,trimestre,saison_allergies,cause_categorie
63874970,"hydroxyzine zentiva 25 mg, comprimé pelliculé sécable",Augmentation du volume de vente,rupture,2022-12-05,N05BB01,Hydroxyzine,zentiva france,100000.0,False,2022,12,4,0,Augmentation demande
68368941,"ondansetron zentiva 8 mg, comprimé pelliculé",Autre,rupture,2022-12-05,A04AA01,Ondansétron,zentiva france,6000.0,False,2022,12,4,0,Autre
65569273,"ropinirole teva 2 mg, comprimé pelliculé",Défaut d'approvisionnement en Matière Première,rupture,2023-01-20,N04BC04,Ropinirole,teva sante,3000.0,False,2023,1,1,0,Approvisionnement matiere
67737951,"atorvastatine cristers pharma 80 mg, comprimé pelliculé",Capacité de production insuffisante,rupture,2022-11-30,C10AA05,Atorvastatine,cristers,4000.0,False,2022,11,4,0,Capacite production
66729407,"ivabradine cristers 7,5 mg, comprimé pelliculé",Arrêt de commercialisation,rupture,2022-12-01,C01EB17,Ivabradine,cristers,200.0,False,2022,12,4,0,Autre
69911774,"escitalopram cristers 15 mg, comprimé pelliculé sécable",Difficulté réglementaire,rupture,2023-03-01,N06AB10,Escitalopram,cristers,4000.0,False,2023,3,1,1,Autre
60774865,"escitalopram cristers 5 mg, comprimé pelliculé",Difficulté réglementaire,rupture,2023-03-01,N06AB10,Escitalopram,cristers,8000.0,False,2023,3,1,1,Autre
60535331,"estring 2 mg, système de diffusion vaginal",Défaut d'approvisionnement en Matière Première,rupture,2022-12-26,G03CA03,Estradiol,pfizer holding france,,False,2022,12,4,0,Approvisionnement matiere
65486532,"ivabradine alter 7,5 mg, comprimé",Autre,rupture,2022-11-02,C01EB17,Ivabradine,laboratoires alter,19.0,False,2022,11,4,0,Autre
60894626,"ivabradine alter 5 mg, comprimé sécable",Autre,rupture,2022-11-02,C01EB17,Ivabradine,laboratoires alter,80.0,False,2022,11,4,0,Autre
67540142,"tenofovir disoproxil sandoz 245 mg, comprimé pelliculé",Autre,rupture,2023-07-10,J05AF07,Ténofovir disoproxil,sandoz,1000.0,False,2023,7,3,0,Autre
67540142,"tenofovir disoproxil sandoz 245 mg, comprimé pelliculé",Autre,rupture,2022-12-15,J05AF07,Ténofovir disoproxil,sandoz,1000.0,False,2022,12,4,0,Autre
69886424,"clindamycine viatris 300 mg, gélule",Capacité de production insuffisante,rupture,2024-08-28,J01FF01,Clindamycine,viatris sante,100.0,False,2024,8,3,0,Capacite production
69886424,"clindamycine viatris 300 mg, gélule",Problème de transport/logistique,rupture,2022-11-29,J01FF01,Clindamycine,viatris sante,100.0,False,2022,11,4,0,Logistique
60736761,"fosinopril arrow lab 20 mg, comprimé",Augmentation du volume de vente,rupture,2023-12-29,C09AA09,Fosinopril,arrow generiques,500.0,False,2023,12,4,0,Augmentation demande
60736761,"fosinopril arrow lab 20 mg, comprimé",Défaut d'approvisionnement en Matière Première,rupture,2023-02-27,C09AA09,Fosinopril,arrow generiques,500.0,False,2023,2,1,0,Approvisionnement matiere
67785031,"lacosamide sandoz 200 mg, comprimé pelliculé",Autre,rupture,2023-05-02,N03AX18,Lacosamide,sandoz,100.0,False,2023,5,2,1,Autre
66230799,"lacosamide sandoz 50 mg, comprimé pelliculé",Autre,rupture,2024-08-30,N03AX18,Lacosamide,sandoz,200.0,False,2024,8,3,0,Autre
66230799,"lacosamide sandoz 50 mg, comprimé pelliculé",Autre,rupture,2023-11-13,N03AX18,Lacosamide,sandoz,200.0,False,2023,11,4,0,Autre
67052164,"lacosamide sandoz 100 mg, comprimé pelliculé",Autre,rupture,2023-06-13,N03AX18,Lacosamide,sandoz,500.0,False,2023,6,2,1,Autre
60912259,"pregabaline zentiva 150 mg, gélule",Défaut d'approvisionnement en Article de Conditionnement,rupture,2022-11-25,N02BF02,Prégabaline,zentiva (republique tcheque),5000.0,False,2022,11,4,0,Approvisionnement matiere
62740096,"atovaquone/proguanil zentiva 250 mg/100 mg, comprimé pelliculé",Autre,rupture,2022-11-25,P01BB51,Proguanil et atovaquone,glaxosmithkline,100.0,False,2022,11,4,0,Autre
63256529,"irbesartan hydrochlorothiazide zentiva 300 mg/12,5 mg, comprimé pelliculé",Capacité de production insuffisante,rupture,2022-12-12,C09DA04,Irbésartan et diurétiques,zentiva (republique tcheque),100000.0,False,2022,12,4,0,Capacite production
63256529,"irbesartan hydrochlorothiazide zentiva 300 mg/12,5 mg, comprimé pelliculé",Autre,rupture,2022-11-25,C09DA04,Irbésartan et diurétiques,zentiva (republique tcheque),100000.0,False,2022,11,4,0,Autre
66610050,"fertistartkit 150 ui, poudre et solvant pour solution injectable",Augmentation du volume de vente,rupture,2023-03-22,G03GA02,Gonadotrophine ménopausique humaine,ibsa pharma sas,9000.0,False,2023,3,1,1,Augmentation demande
61026006,"fluconazole sandoz 150 mg, gélule",Autre,rupture,2023-11-20,J02AC01,Fluconazole,sandoz,10000.0,False,2023,11,4,0,Autre
66318142,"fluconazole cristers 100 mg, gélule",Capacité de production insuffisante,rupture,2022-11-17,J02AC01,Fluconazole,cristers,2000.0,False,2022,11,4,0,Capacite production
67277944,"ezetimibe/simvastatine cristers 10 mg/40 mg, comprimé",Augmentation du volume de vente,rupture,2022-11-17,C10BA02,Simvastatine et ézétimibe,cristers,1000.0,False,2022,11,4,0,Augmentation demande
65213665,"bisoprolol quiver lab 10 mg, comprimé pelliculé sécable",Autre,rupture,2023-03-27,C07AB07,Bisoprolol,arrow generiques,700.0,False,2023,3,1,1,Autre
68278928,"pramipexole zentiva lp 1,05 mg, comprimé à libération prolongée","Défaut d'approvisionnement en Matière Première, Défaut d'approvisionnement en Article de Conditionnement",rupture,2022-12-09,N04BC05,Pramipexole,zentiva france,2000.0,False,2022,12,4,0,Approvisionnement matiere
68125487,"fluconazole teva 100 mg, gélule",Capacité de production insuffisante,rupture,2023-12-20,J02AC01,Fluconazole,teva sante,10000.0,False,2023,12,4,0,Capacite production
67139288,"felodipine zentiva l.p. 5 mg, comprimé pelliculé à libération prolongée",Capacité de production insuffisante,rupture,2022-12-06,C08CA02,Félodipine,zentiva france,30000.0,False,2022,12,4,0,Capacite production
69098705,"ramipril zentiva 1,25 mg, comprimé",Transfert de site,rupture,2022-12-08,C09AA05,Ramipril,zentiva france,40000.0,False,2022,12,4,0,Autre
67468312,"valproate de sodium aguettant 400 mg/4 ml, solution injectable",Capacité de production insuffisante,rupture,2023-06-09,N03AG01,Acide valproïque,aguettant,,False,2023,6,2,1,Capacite production
69093163,"esomeprazole arrow 40 mg, gélule gastro-résistante","Défaut d'approvisionnement en Article de Conditionnement, Augmentation du volume de vente",rupture,2023-01-02,A02BC05,Esoméprazole,arrow generiques,200000.0,False,2023,1,1,0,Augmentation demande
61129497,"pramipexole arrow lab 0,18 mg, comprimé sécable",Autre,rupture,2023-06-20,N04BC05,Pramipexole,arrow generiques,3000.0,False,2023,6,2,1,Autre
64997342,"omeprazole arrow lab 10 mg, gélule gastro-résistante",Autre,rupture,2023-01-30,A02BC01,Oméprazole,arrow generiques,80000.0,False,2023,1,1,0,Autre
69756142,"amorolfine zentiva 5 %, vernis à ongles médicamenteux",Autre,rupture,2023-01-09,D01AE16,Amorolfine,zentiva france,60000.0,False,2023,1,1,0,Autre
64439316,"irbesartan zentiva 75 mg, comprimé pelliculé",Capacité de production insuffisante,rupture,2023-01-23,C09CA04,Irbésartan,sanofi-aventis groupe,60000.0,False,2023,1,1,0,Capacite production
68176802,"diazepam teva 10 mg, comprimé",Défaut d'approvisionnement en Article de Conditionnement,rupture,2023-02-13,N05BA01,Diazépam,teva sante,300000.0,False,2023,2,1,0,Approvisionnement matiere
61501937,"candesartan biogaran 32 mg, comprimé sécable",Défaut d'approvisionnement en Article de Conditionnement,rupture,2023-01-09,C09CA06,Candésartan,biogaran,20000.0,False,2023,1,1,0,Approvisionnement matiere
67660704,"levofloxacine arrow 5 mg/ml, solution pour perfusion en poche",Augmentation du volume de vente,rupture,2023-01-11,J01MA12,Lévofloxacine,eugia pharma (malta) (malte),,False,2023,1,1,0,Augmentation demande
63529910,"methotrexate viatris 2,5 mg/ml, solution injectable",Problème qualité : Analyse non conforme,rupture,2023-02-14,L01BA01,Méthotrexate,viatris sante,,False,2023,2,1,0,Autre
69847122,"methotrexate viatris 50 mg/2 ml, solution injectable",Problème qualité : Analyse non conforme,rupture,2023-02-14,L01BA01,Méthotrexate,viatris sante,,False,2023,2,1,0,Autre
66173953,"irbesartan zentiva 150 mg, comprimé pelliculé",Autre,rupture,2022-01-02,C09CA04,Irbésartan,sanofi-aventis groupe,100000.0,False,2022,1,1,0,Autre
66983665,"oxygene medicinal liquide messer france, gaz pour inhalation, pour évaporateur fixe et pour récipient cryogénique fixe",Capacité de production insuffisante,rupture,2022-12-06,V03AN01,Oxygène,messer france,,False,2022,12,4,0,Capacite production
64700691,"cutaquig 165 mg/ml, solution injectable",Autre,rupture,2023-12-22,J06BA01,Immunoglobulines humaines normales pour administration extravasculaire,octapharma france,,False,2023,12,4,0,Autre
64700691,"cutaquig 165 mg/ml, solution injectable",Autre,rupture,2022-12-12,J06BA01,Immunoglobulines humaines normales pour administration extravasculaire,octapharma france,,False,2022,12,4,0,Autre
64814983,"clozapine viatris 100 mg, comprimé sécable",Augmentation du volume de vente,rupture,2023-02-27,N05AH02,Clozapine,viatris sante,20000.0,False,2023,2,1,0,Augmentation demande
64361344,"rosuvastatine alter 20 mg, comprimé pelliculé",Autre,rupture,2022-12-02,C10AA07,Rosuvastatine,laboratoires alter,200.0,False,2022,12,4,0,Autre
68859538,"risedronate alter 35 mg, comprimé pelliculé",Autre,rupture,2022-12-02,,,laboratoires alter,200.0,False,2022,12,4,0,Autre
68859538,"risedronate alter 35 mg, comprimé pelliculé",Autre,rupture,2022-12-02,,,laboratoires alter,200.0,False,2022,12,4,0,Autre
68056436,"cotriatec 5 mg/12,5 mg, comprimé",Capacité de production insuffisante,rupture,2022-12-02,C09BA05,Ramipril et diurétiques,sanofi winthrop industrie,20000.0,False,2022,12,4,0,Capacite production
69769588,"atovaquone/proguanil biogaran 250 mg/100 mg, comprimé pelliculé",Augmentation du volume de vente,rupture,2023-04-10,P01BB51,Proguanil et atovaquone,glaxosmithkline,600.0,False,2023,4,2,1,Augmentation demande
69769588,"atovaquone/proguanil biogaran 250 mg/100 mg, comprimé pelliculé",Augmentation du volume de vente,rupture,2023-10-16,P01BB51,Proguanil et atovaquone,glaxosmithkline,600.0,False,2023,10,4,0,Augmentation demande
63005092,"pramipexole teva 0,18 mg, comprimé",Défaut d'approvisionnement en Matière Première,rupture,2023-04-25,N04BC05,Pramipexole,teva (pays-bas),10000.0,False,2023,4,2,1,Approvisionnement matiere
62526313,"captopril/hydrochlorothiazide biogaran 50 mg/25 mg, comprimé sécable",Capacité de production insuffisante,rupture,2023-01-16,C09BA01,Captopril et diurétiques,biogaran,10000.0,False,2023,1,1,0,Capacite production
64535318,"amlodipine/valsartan arrow 5 mg/80 mg, comprimé pelliculé",Défaut d'approvisionnement en Matière Première,rupture,2023-01-03,C09DB01,Valsartan et amlodipine,arrow generiques,4000.0,False,2023,1,1,0,Approvisionnement matiere
66123498,"rabeprazole arrow generiques 20 mg, comprimé gastro-résistant",Augmentation du volume de vente,rupture,2023-02-27,A02BC04,Rabéprazole,arrow generiques,80000.0,False,2023,2,1,0,Augmentation demande
68806628,"amlodipine/valsartan arrow 10 mg/160 mg, comprimé pelliculé",Défaut d'approvisionnement en Matière Première,rupture,2023-06-19,C09DB01,Valsartan et amlodipine,arrow generiques,7000.0,False,2023,6,2,1,Approvisionnement matiere
68806628,"amlodipine/valsartan arrow 10 mg/160 mg, comprimé pelliculé",Défaut d'approvisionnement en Matière Première,rupture,2023-03-06,C09DB01,Valsartan et amlodipine,arrow generiques,7000.0,False,2023,3,1,1,Approvisionnement matiere
62674422,"allopurinol arrow 200 mg, comprimé",Capacité de production insuffisante,rupture,2023-05-01,M04AA01,Allopurinol,arrow generiques,60000.0,False,2023,5,2,1,Capacite production
62674422,"allopurinol arrow 200 mg, comprimé",Autre,rupture,2023-02-20,M04AA01,Allopurinol,arrow generiques,60000.0,False,2023,2,1,0,Autre
64979305,"telmisartan/hydrochlorothiazide sandoz 80 mg/25 mg, comprimé enrobé",Autre,rupture,2024-03-18,C09DA07,Telmisartan et diurétiques,sandoz,2000.0,False,2024,3,1,1,Autre
64979305,"telmisartan/hydrochlorothiazide sandoz 80 mg/25 mg, comprimé enrobé",Autre,rupture,2023-04-03,C09DA07,Telmisartan et diurétiques,sandoz,2000.0,False,2023,4,2,1,Autre
64979305,"telmisartan/hydrochlorothiazide sandoz 80 mg/25 mg, comprimé enrobé",Autre,rupture,2023-02-06,C09DA07,Telmisartan et diurétiques,sandoz,2000.0,False,2023,2,1,0,Autre
67481345,"aprovel 150 mg, comprimé pelliculé",Capacité de production insuffisante,rupture,2023-01-02,C09CA04,Irbésartan,sanofi winthrop industrie,100000.0,False,2023,1,1,0,Capacite production
62653200,"aripiprazole arrow 15 mg, comprimé","Augmentation du volume de vente, Autre",rupture,2023-02-27,N05AX12,Aripiprazole,arrow generiques,2000.0,False,2023,2,1,0,Augmentation demande
66337630,"montelukast sandoz 5 mg, comprimé à croquer",Autre,rupture,2023-07-31,R03DC03,Montélukast,sandoz,20000.0,False,2023,7,3,0,Autre
69702372,"clarithromycine hcs 500 mg, comprimé pelliculé",Augmentation du volume de vente,rupture,2024-12-02,J01FA09,Clarithromycine,hcs (belgique),1000.0,False,2024,12,4,0,Augmentation demande
69702372,"clarithromycine hcs 500 mg, comprimé pelliculé",Augmentation du volume de vente,rupture,2024-10-15,J01FA09,Clarithromycine,hcs (belgique),1000.0,False,2024,10,4,0,Augmentation demande
69702372,"clarithromycine hcs 500 mg, comprimé pelliculé",Augmentation du volume de vente,rupture,2023-01-27,J01FA09,Clarithromycine,hcs (belgique),1000.0,False,2023,1,1,0,Augmentation demande
69702372,"clarithromycine hcs 500 mg, comprimé pelliculé",Augmentation du volume de vente,rupture,2023-01-04,J01FA09,Clarithromycine,hcs (belgique),1000.0,False,2023,1,1,0,Augmentation demande
63531263,"methylphenidate arrow lp 20 mg, gélule à libération prolongée",Augmentation du volume de vente,rupture,2023-01-16,N06BA04,Méthylphénidate,arrow generiques,2000.0,False,2023,1,1,0,Augmentation demande
66440064,"pantoprazole arrow generiques 40 mg, comprimé gastro-résistant",Capacité de production insuffisante,rupture,2024-02-14,A02BC02,Pantoprazole,arrow generiques,80000.0,False,2024,2,1,0,Capacite production
65663922,"pravastatine teva 20 mg, comprimé sécable",Capacité de production insuffisante,rupture,2023-05-26,C10AA03,Pravastatine,teva sante,100000.0,False,2023,5,2,1,Capacite production
65663922,"pravastatine teva 20 mg, comprimé sécable",Capacité de production insuffisante,rupture,2023-05-11,C10AA03,Pravastatine,teva sante,100000.0,False,2023,5,2,1,Capacite production
67393849,"oroken 200 mg, comprimé pelliculé",Augmentation du volume de vente,rupture,2022-12-26,J01DD08,Céfixime,amdipharm,70000.0,False,2022,12,4,0,Augmentation demande
64548187,"voriconazole arrow 200 mg, comprimé pelliculé sécable",Capacité de production insuffisante,rupture,2024-10-07,J02AC03,Voriconazole,arrow generiques,60.0,False,2024,10,4,0,Capacite production
64548187,"voriconazole arrow 200 mg, comprimé pelliculé sécable",Augmentation du volume de vente,rupture,2023-03-27,J02AC03,Voriconazole,arrow generiques,60.0,False,2023,3,1,1,Augmentation demande
64548187,"voriconazole arrow 200 mg, comprimé pelliculé sécable",Augmentation du volume de vente,rupture,2022-12-28,J02AC03,Voriconazole,arrow generiques,60.0,False,2022,12,4,0,Augmentation demande
64535318,"amlodipine/valsartan arrow 5 mg/80 mg, comprimé pelliculé",Défaut d'approvisionnement en Matière Première,rupture,2023-04-17,C09DB01,Valsartan et amlodipine,arrow generiques,4000.0,False,2023,4,2,1,Approvisionnement matiere
68460101,"aripiprazole krka 10 mg, comprimé",Capacité de production insuffisante,rupture,2023-01-31,N05AX12,Aripiprazole,krka (slovenie),1000.0,False,2023,1,1,0,Capacite production
63005092,"pramipexole teva 0,18 mg, comprimé",Défaut d'approvisionnement en Matière Première,rupture,2023-06-19,N04BC05,Pramipexole,teva (pays-bas),10000.0,False,2023,6,2,1,Approvisionnement matiere
68460101,"aripiprazole krka 10 mg, comprimé",Capacité de production insuffisante,rupture,2024-06-20,N05AX12,Aripiprazole,krka (slovenie),1000.0,False,2024,6,2,1,Capacite production
62939721,"clarithromycine biogaran 500 mg, comprimé pelliculé à libération modifiée",Augmentation du volume de vente,rupture,2023-02-06,J01FA09,Clarithromycine,biogaran,100000.0,False,2023,2,1,0,Augmentation demande
68270422,"nozinan 100 mg, comprimé pelliculé sécable",Capacité de production insuffisante,rupture,2023-04-26,N05AA02,Lévomépromazine,neuraxpharm france,10000.0,False,2023,4,2,1,Capacite production
69840366,"flavonoides zentiva conseil 500 mg, comprimé pelliculé",Capacité de production insuffisante,rupture,2023-01-04,C05CA53,Diosmine en association,zentiva france,,False,2023,1,1,0,Capacite production
68404622,"pirfenidone zentiva 267 mg, comprimé pelliculé",Autre,rupture,2023-01-06,L04AX05,Pirfénidone,zentiva france,12.0,False,2023,1,1,0,Autre
62895812,"quetiapine zentiva lp 300 mg, comprimé à libération prolongée",Autre,rupture,2023-01-09,N05AH04,Quétiapine,zentiva france,8000.0,False,2023,1,1,0,Autre
63949960,"bimatoprost/timolol zentiva 0,3 mg/5 mg par ml, collyre en solution",Autre,rupture,2023-01-16,S01ED51,Timolol en association,zentiva france,3000.0,False,2023,1,1,0,Autre
64196818,"enalapril/lercanidipine arrow 20 mg/20 mg, comprimé pelliculé",Capacité de production insuffisante,rupture,2023-01-27,C09BB02,Enalapril et lercanidipine,arrow generiques,6000.0,False,2023,1,1,0,Capacite production
