titre,date_creation,date_maj,date_debut,date_fin,statut,type_produit,domaine_medical,url_ansm,dci_extraite,nom_commercial,dci_norm,annee_debut,mois_debut,annee_mois,en_cours,is_rupture,is_tension,loaded_at,source,ATC1,ATC2,ATC3,ATC4,ATC5,L_ATC5,ATC4_source
"Cidermex, pommade ophtalmique – [néomycine (sulfate de), triamcinolone (acétonide de)]",2024-05-24,2024-05-24,2024-05-22,,Tension d'approvisionnement,Médicaments,Ophtalmologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/cidermex-pommade-ophtalmique-neomycine-sulfate-de-triamcinolone-acetonide-de,"néomycine (sulfate de), triamcinolone (acétonide de)","Cidermex, pommade ophtalmique","néomycine, triamcinolone",2024,5,2024-05,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Creon 35 000 U, gélule gastrorésistante|– [pancréatine]",2023-02-07,2024-03-20,2024-03-13,,Tension d'approvisionnement,Médicaments,Hépato-gastroentérologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/creon-35-000-u-gelule-gastroresistante-pancreatine,pancréatine,"Creon 35 000 U, gélule gastrorésistante|",pancréatine,2024,3,2024-03,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Creon 5 000 U, granulés gastro-résistants|– [pancréatine]",2024-03-12,2024-03-12,2024-03-08,,Tension d'approvisionnement,Médicaments,Hépato-gastroentérologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/creon-5-000-u-granules-gastro-resistants-pancreatine,pancréatine,"Creon 5 000 U, granulés gastro",pancréatine,2024,3,2024-03,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Creon 10 000 U, gélule gastrorésistante|– [pancréatine]",2023-10-05,2024-01-11,2023-10-05,,Tension d'approvisionnement,Médicaments,Hépato-gastroentérologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/creon-10-000-u-gelule-gastroresistante-pancreatine,pancréatine,"Creon 10 000 U, gélule gastrorésistante|",pancréatine,2023,10,2023-10,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Creon 25 000 U, gélule gastrorésistante|– [pancréatine]",2023-09-05,2024-01-11,2023-09-01,,Tension d'approvisionnement,Médicaments,Hépato-gastroentérologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/creon-25-000-u-gelule-gastroresistante-pancreatine,pancréatine,"Creon 25 000 U, gélule gastrorésistante|",pancréatine,2023,9,2023-09,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Skiacol 0,5 pour cent, collyre|– [cyclopentolate (chlorhydrate de)]",2023-11-07,2023-11-07,2023-10-06,,Tension d'approvisionnement,Médicaments,Ophtalmologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/skiacol-0-5-pour-cent-collyre-cyclopentolate-chlorhydrate-de,cyclopentolate (chlorhydrate de),"Skiacol 0,5 pour cent, collyre|",cyclopentolate,2023,10,2023-10,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
"Acadione 250 mg, comprimé dragéifié|– [tiopronine]",2021-07-27,2023-10-25,2017-06-01,,Arrêt de commercialisation,Médicaments,Rhumatologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/acadione-250-mg-comprime-drageifie-tiopronine,tiopronine,"Acadione 250 mg, comprimé dragéifié|",tiopronine,2017,6,2017-06,1,0,0,20260608,ANSM_DISPO_2026,,,,,,,
"Spécialités à base de roxithromycine 150 mg, comprimé pelliculé|– [roxithromycine]",2023-01-12,2023-07-17,2022-11-23,,Tension d'approvisionnement,Médicaments,Infectiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/specialites-a-base-de-roxithromycine-150-mg-comprime-pellicule-roxithromycine,roxithromycine,"Spécialités à base de roxithromycine 150 mg, comprimé pelliculé|",roxithromycine,2022,11,2022-11,1,0,1,20260608,ANSM_DISPO_2026,J,J01,J01F,J01FA,J01FA06,ROXITHROMYCINE,openmedic_join
"Kayexalate, poudre pour suspension orale et rectale|– [sodium (polystyrène sulfonate de)]",2023-05-17,2023-05-17,2023-04-10,,Tension d'approvisionnement,Médicaments,"Néphrologie, Urologie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/kayexalate-poudre-pour-suspension-orale-et-rectale-sodium-polystyrene-sulfonate-de,sodium (polystyrène sulfonate de),"Kayexalate, poudre pour suspension orale et rectale|",sodium,2023,4,2023-04,1,0,1,20260608,ANSM_DISPO_2026,,,,,,,
Montélukast comprimé 5 mg et 10 mg|– [montélukast sodique],2023-01-04,2023-02-01,2022-06-24,,Tension d'approvisionnement,Médicaments,"Dermatologie, Endocrinologie, Infectiologie",https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/montelukast-comprime-5-mg-et-10-mg-montelukast-sodique,montélukast sodique,Montélukast comprimé 5 mg et 10 mg|,montélukast sodique,2022,6,2022-06,1,0,1,20260608,ANSM_DISPO_2026,,,,J01,,,fallback_domaine
"Alprostadil Intsel Chimos 0,5 mg/ml, solution injectable|– [Alprostadil]",2022-06-10,2022-11-23,2022-06-01,,Rupture de stock,Médicaments,Cardiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/alprostadil-intsel-chimos-0-5-mg-ml-solution-injectable-alprostadil,Alprostadil,"Alprostadil Intsel Chimos 0,5 mg/ml, solution injectable|",alprostadil,2022,6,2022-06,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"Alyostal venin de guêpe polistes 110 microgrammes et 550 microgrammes, poudre et solvant pour solution injectable |- [Guêpe Polistes (venin de)]",2020-09-15,2022-11-04,2018-03-26,,Rupture de stock,Médicaments,Immunologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/alyostal-venin-de-guepe-polistes-110-microgrammes-et-550-microgrammes-poudre-et-solvant-pour-solution-injectable-guepe-polistes-venin-de,Guêpe Polistes (venin de),"Alyostal venin de guêpe polistes 110 microgrammes et 550 microgrammes, poudre et solvant pour solution injectable |",guêpe polistes,2018,3,2018-03,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"Actosolv 100 000 UI et 600 000 UI, poudre pour solution injectable / pour perfusion| - [Urokinase]",2021-10-27,2022-08-09,2021-11-30,,Rupture de stock,Médicaments,Cardiologie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/actosolv-100-000-ui-et-600-000-ui-poudre-pour-solution-injectable-pour-perfusion-urokinase,Urokinase,"Actosolv 100 000 UI et 600 000 UI, poudre pour solution injectable / pour perfusion|",urokinase,2021,11,2021-11,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
"SEMAP 20 mg|, comprimé",2013-06-14,2021-05-19,2013-06-14,,Rupture de stock,Médicaments,Psychiatrie,https://ansm.sante.fr/disponibilites-des-produits-de-sante/medicaments/semap-20-mg-comprime,,"SEMAP 20 mg|, comprimé",,2013,6,2013-06,1,1,0,20260608,ANSM_DISPO_2026,,,,,,,
